student_id,gender,class_level,age,attendance_pct,avg_marks,previous_failures,family_income_monthly,distance_to_school_km,guardian_education,single_parent,sibling_dropout,mobile_available,internet_access,scholarship,midday_meal,study_hours_per_day,health_risk,school_engagement_score,teacher_feedback_score,disciplinary_incidents,dropout_flag
7977,Female,8,12,68.2,26.0,4,8900,0.6,Higher Secondary,0,0,0,0,1,1,1.0,Low,61.6,23.1,0,0
7978,Female,10,16,93.0,80.8,1,3000,0.6,Higher Secondary,0,0,1,1,0,1,5.3,Low,33.2,37.7,0,0
7979,Female,10,17,84.4,99.8,5,11600,0.4,Secondary,0,0,0,0,0,1,4.9,Low,28.7,42.2,0,1
7980,Male,6,13,73.3,40.0,0,5500,0.4,No Schooling,0,1,1,0,0,1,0.0,Medium,18.1,34.2,0,1
7981,Male,10,15,72.5,88.3,2,5900,0.1,No Schooling,0,0,0,0,0,1,5.2,High,37.3,59.0,0,0
7982,Female,8,14,59.2,44.0,0,4300,0.2,No Schooling,0,0,1,0,1,1,3.4,Low,21.7,5.6,0,0
7983,Female,10,14,84.4,54.5,0,6400,0.6,Primary,0,0,0,0,1,1,2.7,Low,29.0,33.8,0,0
7984,Female,9,15,78.7,86.6,1,9600,1.1,Higher Secondary,0,0,0,0,0,1,5.7,High,42.5,55.7,1,0
7985,Female,9,14,95.9,81.1,2,5200,0.9,No Schooling,0,0,1,0,1,0,5.6,Low,60.6,46.0,0,0
7986,Male,7,14,88.4,90.5,1,4800,6.1,Secondary,0,0,1,0,0,1,6.4,Low,42.1,48.0,0,0
7987,Female,6,13,68.2,63.7,0,8600,0.3,Higher Secondary,0,0,1,0,0,1,4.5,Low,44.1,33.0,1,0
7988,Female,7,13,77.2,60.0,0,6500,5.9,Secondary,0,0,0,0,0,1,4.2,Medium,38.2,21.5,0,0
7989,Female,9,15,77.1,75.3,2,6900,9.2,Primary,0,0,1,0,1,1,5.4,High,32.4,3.1,0,0
7990,Female,10,17,93.1,55.0,0,5000,8.9,Secondary,0,0,0,0,0,1,3.2,Low,28.2,25.3,1,0
7991,Female,6,11,78.5,100.0,1,4200,3.5,Secondary,0,0,1,0,1,1,2.7,High,26.9,49.0,0,0
7992,Female,6,10,74.1,53.7,2,7400,2.8,Secondary,1,0,0,0,0,1,2.2,Medium,29.8,32.5,2,1
7993,Male,9,15,87.0,67.3,1,13500,3.0,Secondary,0,0,1,0,0,1,3.4,Medium,55.3,42.4,0,0
7994,Female,7,12,94.1,81.9,0,7700,1.3,Graduate,0,0,0,0,1,0,4.5,Medium,40.5,41.4,0,0
7995,Male,6,12,79.4,77.5,2,6600,1.1,Graduate,0,0,0,1,1,1,6.2,Low,40.7,53.5,0,0
7996,Male,6,13,86.4,64.8,3,3000,1.9,No Schooling,0,0,0,0,0,1,4.4,Low,54.9,25.7,0,1
7997,Male,9,15,70.4,23.5,2,5800,0.2,Graduate,0,1,0,0,0,1,2.3,Low,35.0,17.0,0,0
7998,Male,8,13,77.3,100.0,0,5600,1.1,Secondary,0,0,1,0,0,0,5.5,Low,53.6,44.9,0,0
7999,Male,10,16,91.0,100.0,0,8600,9.9,Secondary,0,0,1,0,1,1,4.5,Low,34.5,55.1,1,0
8000,Female,7,12,74.8,83.8,1,8400,5.1,No Schooling,0,0,1,0,1,1,5.5,Medium,52.2,59.9,0,0
8001,Female,6,10,51.9,58.4,1,41300,2.0,Primary,0,0,1,1,0,0,4.5,Medium,33.2,18.5,0,1
8002,Female,9,16,77.6,71.5,0,6300,1.0,No Schooling,0,1,0,0,1,1,5.9,Low,58.9,44.9,1,0
8003,Male,10,15,73.2,51.2,1,14200,0.1,Primary,1,0,0,0,1,1,2.2,Medium,36.8,2.8,2,0
8004,Male,7,13,91.9,100.0,2,14500,3.2,Secondary,0,0,0,1,0,0,8.0,Medium,55.0,47.1,0,0
8005,Female,10,17,81.9,67.5,0,12600,0.1,No Schooling,0,0,0,0,1,1,5.9,Low,24.3,6.2,1,0
8006,Female,9,13,73.8,69.7,0,8100,1.3,No Schooling,0,0,1,0,1,1,2.6,Low,48.8,42.8,1,0
8007,Female,10,15,67.8,80.8,1,47600,3.6,Secondary,0,0,1,0,0,1,5.3,Low,51.0,27.8,0,0
8008,Female,7,11,63.8,17.3,1,4500,1.5,Primary,0,0,0,0,1,1,2.7,Low,25.6,10.0,0,0
8009,Female,6,11,91.1,68.8,1,11400,0.3,Primary,0,0,0,0,1,1,6.2,Medium,35.3,40.1,1,0
8010,Female,6,11,88.3,41.0,0,13500,0.1,Secondary,1,1,1,0,0,1,2.7,High,29.3,14.4,0,0
8011,Female,9,16,91.5,88.4,1,3000,1.7,Secondary,0,0,1,0,0,1,7.5,Low,49.4,41.8,0,0
8012,Female,10,15,97.1,66.7,2,3000,2.1,No Schooling,1,0,0,0,0,1,3.7,Medium,55.0,22.6,0,0
8013,Female,8,14,87.4,69.4,3,19200,1.0,Secondary,0,0,0,0,0,1,5.2,Low,28.6,29.3,0,0
8014,Male,6,10,90.6,95.8,0,10000,2.3,Secondary,0,0,0,0,1,1,6.6,Low,44.9,33.4,1,0
8015,Male,6,11,83.8,73.7,1,3600,0.6,Primary,1,0,0,0,0,0,5.6,Low,34.7,31.7,0,0
8016,Male,8,15,88.0,91.9,0,19000,2.2,Secondary,1,0,1,0,0,1,6.5,Low,36.1,48.2,0,0
8017,Female,10,16,91.9,87.3,2,7200,3.3,No Schooling,0,1,0,0,1,1,4.4,High,49.2,13.6,0,0
8018,Female,7,12,66.6,28.2,2,15700,2.6,Secondary,0,0,1,0,1,1,1.2,Low,41.0,16.6,2,1
8019,Male,9,16,74.9,60.5,1,26600,5.0,Graduate,0,0,1,1,0,1,3.1,Low,47.2,31.8,0,0
8020,Female,8,15,58.1,12.6,0,7100,3.7,Secondary,0,0,0,0,0,0,0.0,Low,12.8,5.7,0,0
8021,Male,10,15,96.7,51.9,0,3000,0.7,Secondary,0,0,1,0,0,1,2.4,Low,29.0,14.0,0,0
8022,Male,10,17,78.2,79.1,2,4700,2.6,Primary,0,0,0,1,0,1,6.2,Medium,32.3,29.9,0,0
8023,Female,6,10,82.8,88.1,0,3000,2.4,Higher Secondary,0,0,0,1,0,0,3.8,High,42.8,58.8,0,0
8024,Male,9,14,85.5,68.2,1,4300,2.3,Higher Secondary,1,0,0,1,1,1,4.5,Low,62.5,50.3,0,0
8025,Male,10,17,95.9,50.3,0,21300,2.2,Primary,1,0,0,1,0,1,4.1,Low,43.9,31.3,0,0
8026,Male,10,17,77.4,46.0,1,4800,2.1,Secondary,0,0,0,0,1,0,2.9,Medium,35.0,31.0,0,0
8027,Male,8,15,91.6,53.4,0,3700,2.7,Primary,0,0,0,0,1,1,5.2,Medium,59.5,41.3,0,0
8028,Female,6,10,89.3,33.0,1,23900,2.4,Primary,0,0,1,0,0,1,0.4,Low,37.3,16.5,0,0
8029,Female,8,12,63.3,63.6,0,7000,1.5,No Schooling,0,0,0,1,0,1,3.1,Low,51.0,38.5,0,0
8030,Female,9,15,86.3,81.6,3,9500,5.8,Primary,0,0,0,0,1,1,7.0,Low,27.7,45.5,0,0
8031,Female,7,11,79.6,42.9,1,3800,2.5,Primary,0,0,0,0,0,1,2.9,Low,46.4,34.1,0,0
8032,Male,10,17,88.8,63.9,0,19100,5.3,Primary,1,0,0,0,1,1,4.3,Low,37.7,22.1,1,0
8033,Female,7,14,71.8,75.8,2,8300,2.4,Secondary,0,0,1,0,0,1,2.8,Low,56.3,61.4,0,0
8034,Male,10,17,87.7,61.3,1,14000,2.8,Secondary,0,0,1,0,0,1,2.1,Low,32.4,53.7,1,0
8035,Male,7,14,83.3,56.1,0,3000,1.7,Secondary,1,0,0,0,0,1,4.1,Medium,24.1,1.3,0,0
8036,Female,6,10,80.8,31.0,0,19900,1.7,Secondary,0,0,0,1,0,0,4.4,Low,32.4,13.0,0,0
8037,Male,8,15,63.6,56.1,0,10100,2.7,No Schooling,0,0,1,0,0,0,2.1,Low,30.9,38.5,0,1
8038,Male,8,13,94.9,93.0,0,4800,1.0,Primary,0,1,1,0,0,0,6.3,Medium,57.5,48.6,1,0
8039,Male,10,14,82.4,96.2,0,6000,1.9,Secondary,0,1,0,1,0,1,7.1,Low,45.1,20.6,0,0
8040,Female,8,13,69.0,40.6,0,5600,5.6,No Schooling,1,0,0,0,0,1,1.7,High,49.3,37.1,0,1
8041,Male,6,13,82.6,49.7,2,9600,1.2,Graduate,1,0,0,0,1,1,4.4,High,38.2,25.3,0,1
8042,Male,10,17,90.4,44.6,1,8700,1.7,Primary,0,0,0,0,0,1,5.4,High,72.4,31.1,0,0
8043,Female,8,14,62.1,12.7,0,24500,1.4,No Schooling,0,0,0,0,1,1,2.9,Low,41.0,0.0,0,1
8044,Male,7,11,78.3,100.0,4,3000,3.4,Graduate,0,0,0,0,0,1,5.1,Low,47.2,47.0,1,1
8045,Female,10,16,91.9,46.8,0,12300,2.5,Higher Secondary,0,0,1,0,0,1,2.6,Low,50.1,28.4,2,0
8046,Male,6,12,64.8,71.4,1,3000,1.6,Secondary,0,0,1,1,0,1,5.9,Low,50.9,29.2,3,0
8047,Female,6,12,89.4,59.5,0,47000,3.2,Secondary,0,0,1,1,0,1,5.7,Low,33.2,19.2,0,0
8048,Female,8,13,89.4,75.1,0,22900,5.9,Secondary,0,0,1,0,0,1,2.8,High,46.7,36.9,0,0
8049,Female,8,12,77.4,80.7,2,7800,1.0,Secondary,0,0,1,0,1,1,6.1,Medium,31.6,32.6,0,0
8050,Female,8,13,67.4,59.2,1,10800,3.2,Primary,0,0,1,0,1,0,2.7,High,41.3,40.8,0,0
8051,Male,10,17,94.4,69.9,0,8400,1.5,Primary,0,0,0,1,0,1,1.9,Low,38.2,11.5,1,0
8052,Female,7,12,65.0,83.2,0,5200,0.1,No Schooling,0,0,1,0,0,1,3.5,Low,48.2,32.0,0,0
8053,Female,10,14,85.3,100.0,2,4800,0.3,Higher Secondary,1,0,0,0,1,1,6.9,Medium,48.6,44.2,0,0
8054,Female,6,11,74.1,48.1,2,7800,3.4,No Schooling,0,0,0,0,0,1,1.5,Medium,28.3,18.4,0,1
8055,Female,6,11,81.7,68.8,2,3000,0.2,Secondary,0,0,0,0,0,1,4.7,Low,38.3,27.4,0,1
8056,Female,6,12,80.6,45.5,0,20200,2.6,Primary,0,0,0,0,0,1,2.5,Medium,6.1,22.2,0,0
8057,Female,6,12,93.5,42.9,0,26600,4.6,No Schooling,0,0,1,1,1,1,1.5,Medium,26.9,22.2,0,1
8058,Male,8,13,95.9,82.4,0,6700,0.3,Secondary,0,0,0,0,0,1,5.9,Medium,40.8,33.3,0,0
8059,Female,10,14,89.0,57.5,0,22100,2.1,Primary,0,0,0,0,0,1,2.1,Low,39.4,38.6,0,0
8060,Female,10,15,88.5,68.6,0,5600,0.9,Secondary,0,1,1,0,1,1,5.4,Low,40.3,35.7,0,1
8061,Female,9,13,88.8,80.4,0,5400,4.6,Primary,0,0,1,0,0,1,5.5,Medium,39.9,38.9,0,0
8062,Male,6,12,94.4,80.6,1,9300,7.1,Higher Secondary,0,0,0,0,0,1,3.2,Low,36.7,21.0,0,0
8063,Female,10,15,84.9,28.0,1,11600,12.7,Secondary,0,0,0,0,1,1,3.7,High,26.8,35.0,0,0
8064,Female,7,12,94.1,72.1,0,4500,0.4,Primary,0,0,0,0,0,0,3.3,Medium,32.5,45.2,0,0
8065,Female,9,15,84.2,70.9,2,10200,1.4,Secondary,0,0,0,0,1,1,6.5,Low,44.6,46.0,0,0
8066,Male,9,16,73.4,44.4,1,9800,1.3,Secondary,0,0,0,0,1,1,4.8,Medium,43.3,16.0,0,1
8067,Male,6,11,80.4,82.7,0,3000,6.8,Primary,0,0,0,0,0,1,3.4,Low,55.0,44.3,1,0
8068,Male,8,14,59.9,20.9,0,6600,0.9,Higher Secondary,0,1,0,0,0,1,2.0,Low,25.5,27.1,0,0
8069,Male,10,16,71.5,59.0,1,6900,1.6,Graduate,0,0,0,1,0,1,2.9,Low,51.0,44.8,1,0
8070,Female,7,13,94.8,100.0,2,5300,0.4,Primary,0,0,0,0,0,1,7.2,Low,64.9,55.9,0,0
8071,Male,9,14,66.1,59.2,0,5300,7.7,No Schooling,0,0,0,0,0,1,2.4,Low,48.4,18.8,1,0
8072,Female,10,14,82.3,47.1,0,35454,4.0,Primary,1,0,0,0,1,1,4.6,Medium,7.5,33.4,1,1
8073,Male,7,11,98.9,58.0,0,3000,0.1,Primary,0,0,0,0,0,1,5.1,Medium,36.0,19.8,0,0
8074,Male,7,11,88.3,100.0,1,17200,1.1,Primary,0,0,1,1,0,1,8.0,Low,50.6,38.6,1,0
8075,Female,8,12,70.4,72.2,4,7400,1.0,No Schooling,0,0,0,0,0,1,5.9,Low,34.0,39.2,2,0
8076,Male,9,16,58.4,42.0,0,19200,4.1,No Schooling,0,0,0,0,0,1,2.0,Low,6.3,1.5,0,0
8077,Male,8,12,98.9,96.0,2,5200,1.3,Primary,0,0,0,0,0,1,8.0,High,54.4,46.7,1,0
8078,Male,8,15,79.5,82.6,1,15900,2.2,Secondary,0,0,1,1,0,0,7.0,Low,31.7,31.5,0,0
8079,Female,7,14,74.6,10.4,2,11900,7.8,Higher Secondary,1,0,0,0,0,0,0.6,Low,35.5,28.8,0,0
8080,Female,10,14,71.5,70.1,1,3000,2.7,No Schooling,1,0,0,0,0,1,3.6,Low,27.0,36.8,0,1
8081,Male,10,15,91.8,97.4,3,7100,1.5,No Schooling,0,0,0,0,0,1,6.1,Low,32.3,61.5,0,0
8082,Female,8,13,84.2,64.3,3,47700,0.3,Secondary,1,0,1,1,0,1,5.9,Medium,65.0,45.0,0,1
8083,Male,10,15,80.4,96.9,0,14600,2.7,No Schooling,0,0,0,0,1,1,5.1,Medium,56.6,61.7,0,0
8084,Female,9,14,88.7,39.1,0,3700,0.1,No Schooling,0,0,0,0,1,0,1.5,Low,20.1,12.1,2,0
8085,Male,10,15,66.0,42.6,0,5800,1.9,No Schooling,0,0,0,0,0,1,2.1,Low,31.0,9.3,0,0
8086,Female,6,12,93.2,93.4,2,14500,2.2,Primary,0,0,1,0,0,1,6.5,Medium,50.2,44.9,0,0
8087,Female,7,12,57.4,60.2,0,10300,2.0,Secondary,0,0,0,0,1,1,1.8,Medium,57.3,21.5,0,0
8088,Male,10,14,93.8,75.3,3,3000,0.9,Primary,0,0,1,1,0,1,5.0,Low,32.6,41.6,0,0
8089,Male,7,12,82.5,100.0,3,3000,0.7,Secondary,0,0,0,0,1,1,5.1,Medium,32.8,43.6,0,1
8090,Male,7,14,97.6,55.0,0,13300,1.5,Higher Secondary,1,0,0,0,1,1,6.3,Low,24.5,24.7,0,0
8091,Male,9,16,67.3,35.3,1,6700,2.9,Secondary,1,0,1,0,1,0,0.8,Medium,42.3,29.7,1,0
8092,Male,9,13,68.4,68.8,0,17100,3.4,No Schooling,0,0,0,0,0,1,3.0,Low,52.5,36.7,1,0
8093,Male,7,13,97.3,77.2,0,10300,14.3,Primary,0,0,1,0,0,1,2.0,Medium,55.9,43.5,0,0
8094,Female,7,14,73.9,77.7,1,4600,2.3,Secondary,0,0,0,1,0,1,6.2,Medium,28.1,15.5,2,0
8095,Male,7,11,71.4,65.9,0,7900,0.7,Secondary,0,0,1,0,0,1,2.9,Low,17.8,36.0,0,0
8096,Female,6,10,69.8,48.9,0,6000,2.7,Secondary,0,0,0,0,1,1,6.6,Low,38.9,17.2,0,0
8097,Male,7,11,79.9,97.8,4,9900,0.8,Secondary,0,0,1,0,0,1,6.3,Low,57.4,50.2,1,0
8098,Female,8,13,90.8,54.3,1,4300,1.1,Secondary,0,0,0,0,0,1,1.0,Low,40.4,13.5,1,0
8099,Male,9,16,82.2,61.9,1,3000,6.2,No Schooling,0,0,0,1,0,1,3.5,Medium,19.2,32.4,0,0
8100,Female,7,12,87.3,52.9,2,7200,0.7,Primary,0,0,1,0,0,1,3.0,High,53.3,46.2,0,0
8101,Male,7,12,65.5,61.5,1,4400,0.2,No Schooling,0,0,1,0,0,1,1.6,Low,48.8,27.0,0,0
8102,Male,9,14,80.4,60.9,1,15700,4.8,Primary,0,0,0,0,0,1,5.9,Low,40.1,22.5,0,0
8103,Female,6,11,90.0,87.7,0,6900,1.8,Primary,0,0,0,0,0,0,4.7,Low,18.2,51.4,1,0
8104,Female,7,14,54.6,63.8,0,9700,0.4,Secondary,0,0,1,0,0,0,6.2,Low,36.7,32.5,0,0
8105,Female,6,10,83.9,54.8,0,6200,1.8,No Schooling,0,0,0,1,0,1,0.8,High,39.0,25.5,0,0
8106,Male,9,14,64.6,34.4,1,9100,9.0,Secondary,1,0,1,0,0,1,3.2,Low,24.9,42.1,1,0
8107,Male,6,12,99.1,47.2,1,12400,5.2,Higher Secondary,0,0,0,0,0,1,4.2,Low,32.2,22.0,1,0
8108,Female,8,12,80.3,44.8,0,9600,0.7,Primary,0,0,1,1,1,1,1.7,Medium,26.3,0.9,1,0
8109,Female,8,12,96.6,70.6,1,3000,0.8,Primary,1,0,0,0,1,1,5.0,High,29.3,50.7,0,0
8110,Female,10,17,92.5,61.8,0,5900,0.9,Secondary,0,0,1,0,1,1,4.5,Low,43.7,23.5,0,1
8111,Male,9,14,98.9,12.1,1,33800,0.3,Graduate,0,0,0,1,0,1,3.2,Low,42.9,30.4,1,0
8112,Male,10,14,84.5,39.8,0,10500,0.5,Higher Secondary,0,0,1,0,1,1,1.9,Medium,27.7,4.6,1,0
8113,Female,9,14,81.4,59.9,3,5900,3.9,Secondary,1,0,0,1,1,0,3.0,Low,56.9,4.8,0,1
8114,Female,7,11,55.4,59.8,0,5700,0.6,Primary,0,0,0,1,0,1,4.1,Medium,32.5,25.2,1,1
8115,Male,7,11,86.5,77.6,0,21600,0.6,Primary,0,0,1,0,0,1,4.2,Medium,39.8,42.2,0,0
8116,Female,6,10,89.5,22.8,0,11700,1.7,Secondary,0,0,0,1,0,1,4.8,High,32.3,15.9,1,0
8117,Female,7,13,83.5,100.0,0,3300,0.8,Secondary,0,0,0,0,1,0,3.9,Medium,50.4,19.6,0,0
8118,Male,6,11,90.9,90.8,1,32800,2.5,No Schooling,0,0,1,0,1,0,4.2,Low,47.2,37.4,0,0
8119,Male,7,12,84.8,84.8,0,9900,0.8,Primary,0,0,0,1,0,1,3.2,Low,58.4,50.9,0,0
8120,Female,9,16,88.3,89.6,1,9700,6.7,Primary,0,0,0,0,0,0,5.3,Low,60.0,58.6,0,0
8121,Male,9,14,87.0,69.5,0,22800,3.3,Primary,0,0,0,1,0,1,6.1,Low,50.4,46.6,0,0
8122,Female,7,11,90.8,57.4,3,9100,5.3,No Schooling,0,0,1,0,0,1,5.1,Low,50.8,11.4,2,0
8123,Female,8,12,70.2,54.6,0,10900,0.1,Graduate,0,0,1,0,1,1,3.9,Low,40.4,43.6,0,0
8124,Male,6,12,77.4,74.9,0,3000,0.4,Graduate,0,0,1,0,1,1,4.3,Low,39.8,23.6,0,0
8125,Female,8,14,81.2,39.6,1,7600,2.2,Higher Secondary,0,1,1,0,1,1,2.7,Medium,40.4,7.6,1,0
8126,Male,8,13,81.6,76.6,2,3300,4.8,Higher Secondary,0,0,0,0,0,1,6.9,Medium,27.0,45.8,1,0
8127,Male,7,11,79.9,63.1,2,5600,4.6,No Schooling,0,0,0,0,1,0,5.5,Low,37.7,52.6,0,0
8128,Female,7,11,73.0,82.5,0,9700,0.9,Higher Secondary,0,0,0,0,0,0,2.9,Low,16.7,27.4,0,0
8129,Female,10,15,70.0,56.7,1,3000,1.5,Primary,1,0,0,1,1,1,4.6,Low,22.2,19.9,0,0
8130,Male,8,14,88.3,18.1,0,10200,1.8,No Schooling,0,0,1,0,0,1,1.7,Low,28.0,25.4,1,0
8131,Female,8,14,73.6,43.2,1,14600,4.0,Secondary,0,1,1,0,0,1,0.7,Low,29.6,32.6,0,1
8132,Female,6,12,88.8,60.0,0,3000,0.6,Higher Secondary,0,0,0,0,0,1,3.5,Low,33.5,32.1,1,0
8133,Female,6,10,75.9,68.7,0,5000,1.8,Primary,0,0,1,0,1,1,5.9,High,26.4,19.8,1,0
8134,Female,7,13,92.4,27.9,2,3000,0.7,No Schooling,1,0,0,1,0,0,2.8,Low,40.1,13.7,0,1
8135,Male,10,17,90.1,72.4,2,11700,2.6,No Schooling,0,0,0,0,0,0,2.8,Low,45.1,37.2,0,0
8136,Male,6,10,95.9,16.1,0,5700,3.7,Secondary,0,0,1,0,0,1,6.7,Low,20.0,3.9,1,0
8137,Female,7,13,97.5,79.7,0,17800,1.5,Secondary,1,0,1,0,0,1,5.3,Low,42.9,47.4,0,0
8138,Male,10,14,83.8,54.1,0,3200,4.4,Secondary,0,0,0,0,0,1,4.6,Medium,68.6,53.1,0,0
8139,Female,8,15,81.8,39.6,5,9300,1.3,Primary,0,0,1,0,0,1,0.7,Medium,36.5,0.0,0,1
8140,Male,7,13,79.2,85.3,0,4500,1.9,Primary,0,1,0,0,0,0,3.6,Low,37.9,28.7,0,0
8141,Male,9,15,46.4,38.7,1,8200,1.0,No Schooling,1,0,1,1,0,1,3.8,Low,33.6,12.4,1,1
8142,Male,8,14,76.3,94.8,0,6400,0.2,Secondary,0,0,0,0,0,1,5.7,Medium,39.0,41.8,0,0
8143,Male,10,16,83.3,75.6,1,13300,1.3,Secondary,0,0,0,0,0,1,5.8,Low,41.2,20.9,0,0
8144,Male,6,11,76.3,77.0,4,9900,0.7,Graduate,0,1,0,0,0,1,5.0,Medium,67.7,44.3,0,1
8145,Female,9,16,81.6,92.5,0,18100,4.0,Graduate,0,1,0,0,0,1,6.7,Medium,42.9,33.9,1,0
8146,Female,7,11,92.4,86.7,1,7600,2.4,Primary,1,0,1,0,0,1,1.6,Low,54.2,48.2,0,0
8147,Male,9,16,94.9,71.9,1,4300,0.7,Secondary,0,0,0,0,0,1,3.6,Medium,55.4,29.9,0,0
8148,Male,10,17,80.1,57.3,0,12400,3.4,Secondary,0,0,0,0,0,0,3.7,Low,43.7,15.8,1,0
8149,Female,10,17,93.2,55.4,2,7700,1.9,Primary,0,0,1,0,0,0,5.5,Low,45.1,42.6,0,1
8150,Male,10,14,70.1,43.8,1,6700,0.2,No Schooling,0,0,1,0,1,1,2.6,Low,4.4,37.9,2,0
8151,Male,9,14,78.3,61.9,0,10300,2.9,No Schooling,1,1,0,0,0,1,4.3,Medium,59.1,34.9,0,0
8152,Female,6,12,93.4,100.0,0,4800,1.5,Secondary,0,0,0,0,0,1,7.2,Medium,57.1,30.8,0,0
8153,Female,6,12,82.6,37.6,2,28200,1.1,Graduate,0,1,1,0,0,1,1.2,Low,39.6,26.3,0,1
8154,Female,7,13,79.0,71.6,0,16900,1.0,No Schooling,0,0,1,0,1,1,4.0,Low,37.8,32.1,2,0
8155,Female,8,14,79.3,65.8,2,10500,0.8,Higher Secondary,1,0,0,1,0,1,3.4,Low,43.4,27.2,0,0
8156,Female,7,11,81.4,35.2,0,9700,1.8,No Schooling,1,0,0,0,0,0,2.0,Low,28.1,15.9,0,1
8157,Female,9,16,68.5,64.1,2,8300,0.1,Secondary,0,0,1,0,1,1,2.5,Low,16.7,18.5,0,1
8158,Male,9,14,54.0,38.9,0,5600,0.6,Primary,0,0,1,1,0,1,1.5,Medium,37.2,22.9,0,0
8159,Male,10,17,81.7,42.5,2,11500,2.2,No Schooling,0,0,0,0,1,1,5.0,Medium,40.2,12.0,0,0
8160,Male,7,13,70.5,74.3,5,6000,1.4,Graduate,0,0,1,0,1,1,3.8,Low,38.4,44.8,1,1
8161,Male,9,15,86.4,82.3,0,25600,2.3,No Schooling,0,0,0,0,1,1,2.5,Low,44.1,32.2,0,0
8162,Female,9,15,90.9,69.5,2,22100,1.0,Primary,0,0,0,1,1,1,4.3,High,41.6,44.5,1,0
8163,Male,10,17,95.8,76.2,2,9500,1.1,No Schooling,0,0,0,0,0,0,3.9,High,55.2,29.0,0,0
8164,Male,9,16,92.7,61.2,2,15500,4.4,Graduate,0,0,0,0,0,1,4.7,Low,44.3,32.1,1,0
8165,Male,7,13,76.0,42.9,0,3000,2.1,Secondary,0,0,0,0,1,1,5.1,High,42.4,39.3,0,0
8166,Female,6,12,74.6,76.8,2,9100,0.8,No Schooling,1,0,1,0,0,0,6.3,Low,53.2,60.2,0,0
8167,Female,10,14,67.8,71.2,3,3000,0.2,Secondary,1,1,0,0,0,1,5.8,Medium,55.7,27.1,1,1
8168,Female,9,13,78.8,77.4,0,8700,6.1,Graduate,1,0,1,0,0,1,4.2,Medium,36.0,35.8,1,0
8169,Male,9,15,73.6,59.4,2,4600,1.7,Secondary,0,1,0,1,0,0,6.8,Medium,17.3,25.5,1,1
8170,Male,9,14,93.2,91.2,0,15300,0.7,Primary,0,0,1,0,0,1,5.6,Low,44.9,51.0,1,0
8171,Female,9,14,91.7,73.9,0,8600,3.0,Secondary,1,0,1,0,1,1,4.5,Low,39.2,30.6,0,0
8172,Female,9,15,90.6,100.0,0,6200,2.9,Secondary,0,0,0,0,0,0,6.1,Medium,42.1,33.0,1,0
8173,Female,10,14,58.6,29.2,5,6300,3.7,Primary,0,0,0,0,0,1,2.9,Low,31.4,2.4,0,1
8174,Female,10,15,71.8,36.1,1,3000,7.2,Higher Secondary,0,0,1,0,1,0,2.6,Low,19.9,26.0,0,0
8175,Male,7,11,87.7,90.5,5,15000,7.1,Secondary,0,0,1,0,1,1,5.3,Low,41.7,47.5,0,0
8176,Female,6,13,87.7,79.5,0,21300,0.1,Secondary,0,0,0,1,1,0,4.4,Medium,57.6,19.4,0,0
8177,Female,6,12,69.1,79.9,1,14000,3.6,Secondary,1,0,1,0,0,1,3.1,Low,44.9,31.5,0,0
8178,Female,8,12,72.3,60.6,1,5700,1.8,Primary,1,0,1,0,1,1,2.4,High,36.9,12.8,0,1
8179,Female,10,16,79.2,56.6,0,4400,2.2,Primary,0,0,0,0,0,1,3.5,Low,58.7,46.0,0,0
8180,Male,10,14,62.3,99.3,0,3000,2.0,Secondary,1,0,0,0,1,1,7.8,Low,58.2,24.4,1,0
8181,Male,7,14,77.6,24.0,0,6200,1.9,No Schooling,1,0,1,0,1,1,0.5,Low,21.1,35.0,1,0
8182,Female,7,11,69.2,95.5,0,3000,3.1,Secondary,0,0,1,1,0,1,8.0,Low,44.9,30.1,0,0
8183,Male,8,13,89.9,22.2,1,3000,2.7,Primary,0,0,0,0,1,1,0.6,Low,34.6,21.8,0,0
8184,Male,10,17,84.2,99.3,0,15900,0.3,Primary,0,0,1,0,1,1,7.7,Low,33.2,24.4,0,0
8185,Male,9,15,75.0,30.6,0,24900,0.2,Higher Secondary,0,0,0,0,1,1,3.2,Medium,17.3,40.3,1,0
8186,Female,6,12,77.7,63.5,2,5200,3.7,No Schooling,0,0,0,0,0,0,3.0,Low,46.0,22.6,0,0
8187,Male,7,13,92.3,57.6,0,11300,1.0,Primary,0,0,1,0,1,1,2.4,Medium,42.0,36.7,1,0
8188,Male,8,14,66.4,60.6,1,5700,1.5,Secondary,0,0,0,0,0,1,4.7,Medium,30.8,35.7,2,0
8189,Female,8,12,59.5,51.4,0,18500,0.1,Primary,0,0,0,0,0,0,4.2,Low,40.8,43.2,0,0
8190,Female,10,15,78.2,100.0,0,9500,4.3,Graduate,0,0,0,0,0,1,8.0,Medium,54.6,60.6,0,0
8191,Female,10,17,60.0,44.4,1,12500,0.1,Secondary,0,1,1,0,0,1,5.3,High,26.0,36.7,1,0
8192,Female,6,13,65.2,42.5,2,3000,2.1,Primary,0,0,0,0,1,1,4.1,High,27.8,54.6,0,0
8193,Male,7,13,85.6,55.0,0,7600,0.1,Secondary,1,1,0,0,0,0,4.3,Medium,34.1,34.6,1,0
8194,Female,7,14,65.3,72.9,0,5600,4.5,Secondary,0,0,0,1,0,0,4.7,Medium,34.3,38.4,0,1
